beneficiary_id,family_id,district_id,state_id,age,gender
3225,1076,10,2,7,M
3226,1076,10,2,11,F
3227,1076,10,2,17,F
3228,1077,10,2,26,F
3229,1077,10,2,83,M
3230,1077,10,2,100,F
3231,1078,10,2,67,M
3232,1078,10,2,30,F
3233,1078,10,2,75,M
3234,1079,10,2,17,F
3235,1079,10,2,14,F
3236,1079,10,2,89,F
3237,1080,10,2,50,F
3238,1080,10,2,5,F
3239,1080,10,2,8,F
3240,1081,10,2,97,F
3241,1081,10,2,63,F
3242,1081,10,2,65,F
3243,1082,10,2,4,M
3244,1082,10,2,3,M
3245,1082,10,2,36,F
3246,1083,10,2,100,M
3247,1083,10,2,0,F
3248,1083,10,2,18,F
3249,1084,10,2,61,M
3250,1084,10,2,97,M
3251,1084,10,2,50,F
3252,1085,10,2,10,F
3253,1085,10,2,92,F
3254,1085,10,2,7,F
3255,1086,10,2,65,F
3256,1086,10,2,8,M
3257,1086,10,2,18,M
3258,1087,10,2,40,F
3259,1087,10,2,70,F
3260,1087,10,2,17,F
3261,1088,10,2,54,F
3262,1088,10,2,42,F
3263,1088,11,3,19,F
3264,1089,11,3,72,M
3265,1089,11,3,47,F
3266,1089,11,3,3,M
3267,1090,11,3,3,M
3268,1090,11,3,2,F
3269,1090,11,3,9,F
3270,1091,11,3,32,F
3271,1091,11,3,2,F
3272,1091,11,3,99,F
3273,1092,11,3,35,M
3274,1092,11,3,82,M
3275,1092,11,3,7,M
3276,1093,11,3,12,F
3277,1093,11,3,10,M
3278,1093,11,3,70,F
3279,1094,11,3,48,M
3280,1094,11,3,50,M
3281,1094,11,3,43,M
3282,1095,11,3,30,M
3283,1095,11,3,14,F
3284,1095,11,3,61,F
3285,1096,11,3,1,M
3286,1096,11,3,27,M
3287,1096,11,3,81,M
3288,1097,11,3,1,F
3289,1097,11,3,80,F
3290,1097,11,3,34,F
3291,1098,11,3,51,M
3292,1098,11,3,19,M
3293,1098,11,3,59,F
3294,1099,11,3,19,M
3295,1099,11,3,12,M
3296,1099,11,3,76,F
3297,1100,11,3,19,M
3298,1100,11,3,69,F
3299,1100,11,3,5,F
3300,1101,11,3,10,F
3301,1101,11,3,5,M
3302,1101,11,3,9,F
3303,1102,11,3,17,M
3304,1102,11,3,7,F
3305,1102,11,3,76,F
3306,1103,11,3,89,M
3307,1103,11,3,23,M
3308,1103,11,3,80,M
3309,1104,11,3,39,F
3310,1104,11,3,37,F
3311,1104,11,3,5,F
3312,1105,11,3,78,M
3313,1105,11,3,32,F
3314,1105,11,3,5,F
3315,1106,11,3,97,M
3316,1106,11,3,58,M
3317,1106,11,3,92,M
3318,1107,11,3,17,F
3319,1107,11,3,4,F
3320,1107,11,3,18,M
3321,1108,11,3,62,F
3322,1108,11,3,81,F
3323,1108,11,3,17,M
3324,1109,11,3,46,M
3325,1109,11,3,42,F
3326,1109,11,3,29,F
3327,1110,11,3,59,F
3328,1110,11,3,23,M
3329,1110,11,3,73,M
3330,1111,11,3,6,F
3331,1111,11,3,10,M
3332,1111,11,3,81,M
3333,1112,11,3,5,F
3334,1112,11,3,18,F
3335,1112,11,3,71,F
3336,1113,11,3,55,F
3337,1113,11,3,21,M
3338,1113,11,3,12,M
3339,1114,11,3,70,F
3340,1114,11,3,85,M
3341,1114,11,3,32,M
3342,1115,11,3,0,M
3343,1115,11,3,0,F
3344,1115,11,3,35,F
3345,1116,11,3,85,F
3346,1116,11,3,18,F
3347,1116,11,3,63,F
3348,1117,11,3,77,M
3349,1117,11,3,7,M
3350,1117,11,3,11,M
3351,1118,11,3,64,M
3352,1118,11,3,83,M
3353,1118,11,3,38,M
3354,1119,11,3,58,F
3355,1119,11,3,81,M
3356,1119,11,3,5,F
3357,1120,11,3,8,F
3358,1120,11,3,1,M
3359,1120,11,3,89,F
3360,1121,11,3,96,F
3361,1121,11,3,1,F
3362,1121,11,3,50,M
3363,1122,11,3,17,F
3364,1122,11,3,3,M
3365,1122,11,3,6,F
3366,1123,11,3,98,F
3367,1123,11,3,69,F
3368,1123,11,3,2,F
3369,1124,11,3,38,F
3370,1124,11,3,14,M
3371,1124,11,3,43,F
3372,1125,11,3,49,M
3373,1125,11,3,16,F
3374,1125,11,3,87,M
3375,1126,11,3,39,F
3376,1126,11,3,34,F
3377,1126,11,3,1,F
3378,1127,11,3,67,F
3379,1127,11,3,21,M
3380,1127,11,3,41,F
3381,1128,11,3,91,F
3382,1128,11,3,7,F
3383,1128,11,3,67,F
3384,1129,11,3,96,F
3385,1129,11,3,76,M
3386,1129,11,3,55,F
3387,1130,11,3,63,M
3388,1130,11,3,60,M
3389,1130,11,3,10,M
3390,1131,11,3,53,M
3391,1131,11,3,76,F
3392,1131,11,3,18,M
3393,1132,11,3,47,M
3394,1132,11,3,23,F
3395,1132,11,3,23,M
3396,1133,11,3,10,M
3397,1133,11,3,77,F
3398,1133,11,3,32,M
3399,1134,11,3,7,M
3400,1134,11,3,38,F
3401,1134,11,3,74,M
3402,1135,11,3,73,F
3403,1135,11,3,88,M
3404,1135,11,3,65,F
3405,1136,11,3,76,M
3406,1136,11,3,97,M
3407,1136,11,3,79,M
3408,1137,11,3,41,M
3409,1137,11,3,56,M
3410,1137,11,3,90,M
3411,1138,11,3,68,F
3412,1138,11,3,72,F
3413,1138,11,3,68,M
3414,1139,11,3,9,F
3415,1139,11,3,20,M
3416,1139,11,3,7,M
3417,1140,11,3,33,F
3418,1140,11,3,73,M
3419,1140,11,3,14,F
3420,1141,11,3,21,M
3421,1141,11,3,5,F
3422,1141,11,3,66,F
3423,1142,11,3,23,M
3424,1142,11,3,9,F
3425,1142,11,3,75,M
3426,1143,11,3,77,F
3427,1143,11,3,91,F
3428,1143,11,3,95,F
3429,1144,11,3,94,F
3430,1144,11,3,8,M
3431,1144,11,3,66,M
3432,1145,11,3,5,F
3433,1145,11,3,28,M
3434,1145,11,3,32,F
3435,1146,11,3,71,M
3436,1146,11,3,89,M
3437,1146,11,3,98,F
3438,1147,11,3,30,F
3439,1147,11,3,67,F
3440,1147,11,3,90,M
3441,1148,11,3,80,M
3442,1148,11,3,64,F
3443,1148,11,3,57,F
3444,1149,11,3,64,F
3445,1149,11,3,73,F
3446,1149,11,3,5,F
3447,1150,11,3,27,M
3448,1150,11,3,42,F
3449,1150,11,3,12,F
3450,1151,11,3,43,M
3451,1151,11,3,1,F
3452,1151,11,3,14,F
3453,1152,11,3,67,M
3454,1152,11,3,68,F
3455,1152,11,3,15,F
3456,1153,11,3,7,M
3457,1153,11,3,34,M
3458,1153,11,3,34,M
3459,1154,11,3,77,M
3460,1154,11,3,22,F
3461,1154,11,3,60,M
3462,1155,11,3,66,M
3463,1155,11,3,6,M
3464,1155,11,3,79,F
3465,1156,11,3,34,M
3466,1156,11,3,66,F
3467,1156,11,3,4,M
3468,1157,11,3,31,M
3469,1157,11,3,37,F
3470,1157,11,3,4,F
3471,1158,11,3,51,F
3472,1158,11,3,85,F
3473,1158,11,3,57,F
3474,1159,11,3,63,F
3475,1159,11,3,68,F
3476,1159,11,3,79,M
3477,1160,11,3,41,F
3478,1160,11,3,66,M
3479,1160,11,3,97,M
3480,1161,11,3,64,F
3481,1161,11,3,37,M
3482,1161,11,3,94,F
3483,1162,11,3,91,M
3484,1162,11,3,52,F
3485,1162,11,3,6,F
3486,1163,11,3,49,M
3487,1163,11,3,43,M
3488,1163,11,3,24,F
3489,1164,11,3,18,F
3490,1164,11,3,1,M
3491,1164,11,3,8,F
3492,1165,11,3,2,F
3493,1165,11,3,87,M
3494,1165,11,3,11,F
3495,1166,11,3,0,F
3496,1166,11,3,4,M
3497,1166,11,3,30,F
3498,1167,11,3,48,F
3499,1167,11,3,74,F
3500,1167,11,3,80,M
3501,1168,11,3,72,F
3502,1168,11,3,72,F
3503,1168,11,3,9,F
3504,1169,11,3,5,F
3505,1169,11,3,26,F
3506,1169,11,3,21,M
3507,1170,11,3,95,F
3508,1170,11,3,69,M
3509,1170,11,3,84,M
3510,1171,11,3,49,F
3511,1171,11,3,47,M
3512,1171,11,3,57,M
3513,1172,11,3,11,M
3514,1172,11,3,95,M
3515,1172,11,3,70,M
3516,1173,11,3,7,M
3517,1173,11,3,96,F
3518,1173,11,3,75,M
3519,1174,11,3,80,F
3520,1174,11,3,5,F
3521,1174,11,3,28,M
3522,1175,11,3,39,M
3523,1175,11,3,21,M
3524,1175,11,3,30,F
3525,1176,11,3,26,M
3526,1176,11,3,6,M
3527,1176,11,3,45,F
3528,1177,11,3,8,F
3529,1177,11,3,72,M
3530,1177,11,3,18,F
3531,1178,11,3,62,M
3532,1178,11,3,54,F
3533,1178,11,3,10,M
3534,1179,11,3,18,M
3535,1179,11,3,19,F
3536,1179,11,3,88,F
3537,1180,11,3,25,M
3538,1180,11,3,3,M
3539,1180,11,3,71,M
3540,1181,11,3,39,F
3541,1181,11,3,94,F
3542,1181,11,3,3,F
3543,1182,11,3,46,M
3544,1182,11,3,38,F
3545,1182,11,3,56,M
3546,1183,11,3,16,M
3547,1183,11,3,14,M
3548,1183,11,3,18,F
3549,1184,11,3,33,M
3550,1184,11,3,74,M
3551,1184,11,3,25,M
3552,1185,11,3,74,F
3553,1185,11,3,96,F
3554,1185,11,3,2,F
3555,1186,11,3,96,F
3556,1186,11,3,59,M
3557,1186,11,3,0,F
3558,1187,11,3,16,F
3559,1187,11,3,81,F
3560,1187,11,3,100,M
3561,1188,11,3,50,F
3562,1188,11,3,2,M
3563,1188,11,3,18,F
3564,1189,11,3,64,M
3565,1189,11,3,67,F
3566,1189,11,3,86,M
3567,1190,11,3,53,F
3568,1190,11,3,86,F
3569,1190,11,3,56,F
3570,1191,11,3,16,F
3571,1191,11,3,21,F
3572,1191,11,3,96,F
3573,1192,11,3,0,M
3574,1192,11,3,58,M
3575,1192,11,3,53,M
3576,1193,11,3,89,M
3577,1193,11,3,29,F
3578,1193,11,3,72,M
3579,1194,11,3,75,M
3580,1194,11,3,45,F
3581,1194,11,3,61,F
3582,1195,11,3,97,F
3583,1195,11,3,80,F
3584,1195,11,3,26,M
3585,1196,11,3,7,F
3586,1196,11,3,93,F
3587,1196,11,3,0,M
3588,1197,11,3,71,F
3589,1197,11,3,11,F
3590,1197,11,3,77,M
3591,1198,11,3,14,F
3592,1198,11,3,97,M
3593,1198,11,3,16,M
3594,1199,11,3,0,F
3595,1199,11,3,6,F
3596,1199,11,3,48,F
3597,1200,11,3,10,M
3598,1200,11,3,59,M
3599,1200,11,3,3,M
3600,1201,11,3,70,M
3601,1201,11,3,15,M
3602,1201,11,3,86,F
3603,1202,11,3,11,M
3604,1202,11,3,100,F
3605,1202,11,3,62,F
3606,1203,11,3,0,F
3607,1203,11,3,57,M
3608,1203,11,3,83,F
3609,1204,11,3,32,F
3610,1204,11,3,16,F
3611,1204,12,3,42,M
3612,1205,12,3,86,M
3613,1205,12,3,2,F
3614,1205,12,3,44,F
3615,1206,12,3,0,M
3616,1206,12,3,20,M
3617,1206,12,3,99,M
3618,1207,12,3,98,F
3619,1207,12,3,95,M
3620,1207,12,3,11,F
3621,1208,12,3,18,M
3622,1208,12,3,1,F
3623,1208,12,3,77,F
3624,1209,12,3,81,M
3625,1209,12,3,6,M
3626,1209,12,3,96,M
3627,1210,12,3,79,M
3628,1210,12,3,94,F
3629,1210,12,3,72,F
3630,1211,12,3,50,M
3631,1211,12,3,97,M
3632,1211,12,3,25,M
3633,1212,12,3,74,M
3634,1212,12,3,91,F
3635,1212,12,3,3,F
3636,1213,12,3,3,M
3637,1213,12,3,47,F
3638,1213,12,3,82,F
3639,1214,12,3,5,F
3640,1214,12,3,14,M
3641,1214,12,3,34,F
3642,1215,12,3,76,M
3643,1215,12,3,21,M
3644,1215,12,3,34,F
3645,1216,12,3,51,M
3646,1216,12,3,6,M
3647,1216,12,3,51,M
3648,1217,12,3,89,M
3649,1217,12,3,57,F
3650,1217,12,3,23,F
3651,1218,12,3,67,F
3652,1218,12,3,11,M
3653,1218,12,3,76,M
3654,1219,12,3,7,F
3655,1219,12,3,42,F
3656,1219,12,3,18,M
3657,1220,12,3,8,F
3658,1220,12,3,53,F
3659,1220,12,3,24,M
3660,1221,12,3,42,M
3661,1221,12,3,3,M
3662,1221,12,3,31,M
3663,1222,12,3,98,M
3664,1222,12,3,75,F
3665,1222,12,3,11,F
3666,1223,12,3,64,F
3667,1223,12,3,52,F
3668,1223,12,3,83,F
3669,1224,12,3,54,F
3670,1224,12,3,19,M
3671,1224,12,3,34,M
3672,1225,12,3,40,M
3673,1225,12,3,57,M
3674,1225,12,3,36,M
3675,1226,12,3,14,F
3676,1226,12,3,77,F
3677,1226,12,3,12,M
3678,1227,12,3,79,M
3679,1227,12,3,23,M
3680,1227,12,3,23,M
3681,1228,12,3,8,F
3682,1228,12,3,11,F
3683,1228,12,3,2,M
3684,1229,12,3,12,F
3685,1229,12,3,10,F
3686,1229,12,3,66,F
3687,1230,12,3,82,M
3688,1230,12,3,10,M
3689,1230,12,3,10,F
3690,1231,12,3,90,M
3691,1231,12,3,80,M
3692,1231,12,3,25,M
3693,1232,12,3,20,M
3694,1232,12,3,18,M
3695,1232,12,3,24,F
3696,1233,12,3,59,F
3697,1233,12,3,86,M
3698,1233,12,3,7,M
3699,1234,12,3,76,M
3700,1234,12,3,44,F
3701,1234,12,3,19,F
3702,1235,12,3,98,M
3703,1235,12,3,91,M
3704,1235,12,3,83,F
3705,1236,12,3,75,F
3706,1236,12,3,14,F
3707,1236,12,3,85,F
3708,1237,12,3,12,M
3709,1237,12,3,74,M
3710,1237,12,3,10,F
3711,1238,12,3,70,F
3712,1238,12,3,40,F
3713,1238,12,3,10,F
3714,1239,12,3,43,F
3715,1239,12,3,66,F
3716,1239,12,3,37,F
3717,1240,12,3,57,M
3718,1240,12,3,12,M
3719,1240,12,3,34,M
3720,1241,12,3,27,F
3721,1241,12,3,31,F
3722,1241,12,3,49,F
3723,1242,12,3,15,M
3724,1242,12,3,8,M
3725,1242,12,3,17,F
3726,1243,12,3,13,M
3727,1243,12,3,36,F
3728,1243,12,3,31,F
3729,1244,12,3,32,F
3730,1244,12,3,77,F
3731,1244,12,3,16,M
3732,1245,12,3,10,M
3733,1245,12,3,16,M
3734,1245,12,3,23,M
3735,1246,12,3,17,M
3736,1246,12,3,75,M
3737,1246,12,3,5,M
3738,1247,12,3,23,M
3739,1247,12,3,20,F
3740,1247,12,3,15,F
3741,1248,12,3,11,M
3742,1248,12,3,100,F
3743,1248,12,3,0,F
3744,1249,12,3,17,F
3745,1249,12,3,74,F
3746,1249,12,3,94,M
3747,1250,12,3,37,M
3748,1250,12,3,84,M
3749,1250,12,3,13,M
3750,1251,12,3,37,F
3751,1251,12,3,67,F
3752,1251,12,3,21,M
3753,1252,12,3,18,M
3754,1252,12,3,31,F
3755,1252,12,3,12,F
3756,1253,12,3,83,M
3757,1253,12,3,25,M
3758,1253,12,3,18,M
3759,1254,12,3,40,F
3760,1254,12,3,21,F
3761,1254,12,3,31,F
3762,1255,12,3,72,F
3763,1255,12,3,19,M
3764,1255,12,3,48,M
3765,1256,12,3,91,M
3766,1256,12,3,98,F
3767,1256,12,3,48,F
3768,1257,12,3,98,M
3769,1257,12,3,94,M
3770,1257,12,3,44,M
3771,1258,12,3,37,F
3772,1258,12,3,48,F
3773,1258,12,3,57,F
3774,1259,12,3,5,M
3775,1259,12,3,61,M
3776,1259,12,3,1,F
3777,1260,12,3,1,M
3778,1260,12,3,4,F
3779,1260,12,3,17,M
3780,1261,12,3,17,M
3781,1261,12,3,35,F
3782,1261,12,3,42,M
3783,1262,12,3,19,F
3784,1262,12,3,27,M
3785,1262,12,3,7,F
3786,1263,12,3,37,M
3787,1263,12,3,27,M
3788,1263,12,3,7,M
3789,1264,12,3,18,F
3790,1264,12,3,9,F
3791,1264,12,3,51,F
3792,1265,12,3,16,M
3793,1265,12,3,99,F
3794,1265,12,3,3,F
3795,1266,12,3,53,M
3796,1266,12,3,43,F
3797,1266,12,3,35,M
3798,1267,12,3,69,F
3799,1267,12,3,58,F
3800,1267,12,3,21,F
3801,1268,12,3,27,M
3802,1268,12,3,30,M
3803,1268,12,3,88,F
3804,1269,12,3,35,M
3805,1269,12,3,64,M
3806,1269,12,3,27,M
3807,1270,12,3,14,M
3808,1270,12,3,16,F
3809,1270,12,3,60,M
3810,1271,12,3,64,M
3811,1271,12,3,89,F
3812,1271,12,3,100,M
3813,1272,12,3,100,M
3814,1272,12,3,71,F
3815,1272,12,3,29,M
3816,1273,12,3,15,M
3817,1273,12,3,35,M
3818,1273,12,3,57,F
3819,1274,12,3,26,F
3820,1274,12,3,83,F
3821,1274,12,3,2,F
3822,1275,12,3,6,M
3823,1275,12,3,19,F
3824,1275,12,3,38,M
3825,1276,12,3,4,M
3826,1276,12,3,66,F
3827,1276,12,3,8,F
3828,1277,12,3,81,M
3829,1277,12,3,81,M
3830,1277,12,3,10,M
3831,1278,12,3,44,F
3832,1278,12,3,10,M
3833,1278,12,3,61,M
3834,1279,12,3,33,M
3835,1279,12,3,13,M
3836,1279,12,3,88,M
3837,1280,12,3,33,M
3838,1280,12,3,81,M
3839,1280,12,3,27,F
3840,1281,12,3,33,M
3841,1281,12,3,2,F
3842,1281,12,3,72,M
3843,1282,12,3,25,M
3844,1282,12,3,12,M
3845,1282,12,3,31,M
3846,1283,12,3,20,M
3847,1283,12,3,62,M
3848,1283,12,3,13,M
3849,1284,12,3,76,M
3850,1284,12,3,67,M
3851,1284,12,3,30,M
3852,1285,12,3,78,F
3853,1285,12,3,48,M
3854,1285,12,3,55,F
3855,1286,12,3,93,M
3856,1286,12,3,14,M
3857,1286,12,3,23,M
3858,1287,12,3,0,F
3859,1287,12,3,0,M
3860,1287,12,3,35,M
3861,1288,12,3,59,F
3862,1288,12,3,58,F
3863,1288,12,3,2,M
3864,1289,12,3,29,F
3865,1289,12,3,98,M
3866,1289,12,3,66,M
3867,1290,12,3,15,M
3868,1290,12,3,52,F
3869,1290,12,3,62,M
3870,1291,12,3,20,F
3871,1291,12,3,98,F
3872,1291,12,3,4,M
3873,1292,12,3,53,F
3874,1292,12,3,26,M
3875,1292,12,3,40,M
3876,1293,12,3,14,M
3877,1293,12,3,18,F
3878,1293,12,3,71,M
3879,1294,12,3,3,F
3880,1294,12,3,40,M
3881,1294,12,3,9,M
3882,1295,12,3,57,M
3883,1295,12,3,91,F
3884,1295,12,3,69,F
3885,1296,12,3,8,F
3886,1296,12,3,57,M
3887,1296,12,3,43,F
3888,1297,12,3,58,F
3889,1297,12,3,70,M
3890,1297,12,3,82,F
3891,1298,12,3,21,M
3892,1298,12,3,45,M
3893,1298,12,3,76,M
3894,1299,12,3,53,F
3895,1299,12,3,43,M
3896,1299,12,3,33,M
3897,1300,12,3,3,F
3898,1300,12,3,4,M
3899,1300,12,3,3,M
3900,1301,12,3,93,M
3901,1301,12,3,5,M
3902,1301,12,3,14,M
3903,1302,12,3,31,F
3904,1302,12,3,18,M
3905,1302,12,3,14,M
3906,1303,12,3,53,F
3907,1303,12,3,17,F
3908,1303,12,3,97,M
3909,1304,12,3,16,F
3910,1304,12,3,4,F
3911,1304,12,3,28,M
3912,1305,12,3,36,F
3913,1305,12,3,41,F
3914,1305,12,3,71,F
3915,1306,12,3,1,F
3916,1306,12,3,31,M
3917,1306,12,3,71,F
3918,1307,12,3,52,M
3919,1307,12,3,46,M
3920,1307,12,3,15,F
3921,1308,12,3,18,F
3922,1308,12,3,25,F
3923,1308,12,3,4,M
3924,1309,12,3,66,M
3925,1309,12,3,9,M
3926,1309,12,3,0,F
3927,1310,12,3,39,F
3928,1310,12,3,93,F
3929,1310,12,3,26,F
3930,1311,12,3,57,M
3931,1311,12,3,29,M
3932,1311,12,3,100,M
3933,1312,12,3,26,M
3934,1312,12,3,11,F
3935,1312,12,3,95,F
3936,1313,12,3,41,F
3937,1313,12,3,56,F
3938,1313,12,3,64,F
3939,1314,12,3,92,M
3940,1314,12,3,14,M
3941,1314,12,3,91,F
3942,1315,12,3,56,M
3943,1315,12,3,64,M
3944,1315,12,3,15,F
3945,1316,12,3,94,M
3946,1316,12,3,15,M
3947,1316,12,3,0,M
3948,1317,12,3,57,F
3949,1317,12,3,28,M
3950,1317,12,3,42,M
3951,1318,12,3,85,M
3952,1318,12,3,80,F
3953,1318,12,3,63,F
3954,1319,12,3,50,F
3955,1319,12,3,71,M
3956,1319,12,3,6,F
3957,1320,12,3,78,F
3958,1320,12,3,70,F
3959,1320,12,3,64,M
3960,1321,12,3,99,F
3961,1321,12,3,0,M
3962,1321,12,3,73,F
3963,1322,12,3,43,F
3964,1322,12,3,68,M
3965,1322,12,3,10,M
3966,1323,12,3,65,M
3967,1323,12,3,38,M
3968,1323,12,3,34,M
3969,1324,12,3,11,M
3970,1324,12,3,70,M
3971,1324,12,3,15,F
3972,1325,12,3,33,M
3973,1325,12,3,85,M
3974,1325,12,3,4,M
3975,1326,12,3,25,F
3976,1326,12,3,3,M
3977,1326,12,3,50,F
3978,1327,12,3,38,M
3979,1327,12,3,0,F
3980,1327,12,3,70,M
3981,1328,12,3,60,M
3982,1328,12,3,5,M
3983,1328,12,3,25,F
3984,1329,12,3,92,F
3985,1329,12,3,71,F
3986,1329,12,3,20,F
3987,1330,12,3,100,M
3988,1330,12,3,93,F
3989,1330,12,3,25,M
3990,1331,12,3,98,F
3991,1331,12,3,77,M
3992,1331,12,3,35,F
3993,1332,12,3,67,M
3994,1332,12,3,1,M
3995,1332,12,3,85,F
3996,1333,12,3,95,M
3997,1333,12,3,24,F
3998,1333,12,3,42,M
3999,1334,12,3,0,F
4000,1334,12,3,1,F
4001,1334,12,3,85,F
4002,1335,12,3,62,M
4003,1335,12,3,53,F
4004,1335,12,3,69,M
4005,1336,12,3,22,F
4006,1336,12,3,99,M
4007,1336,12,3,68,F
4008,1337,12,3,53,M
4009,1337,12,3,85,M
4010,1337,12,3,7,M
4011,1338,12,3,18,F
4012,1338,12,3,10,F
4013,1338,12,3,95,F
4014,1339,12,3,60,M
4015,1339,12,3,14,M
4016,1339,12,3,71,M
4017,1340,12,3,6,M
4018,1340,12,3,9,F
4019,1340,12,3,89,F
4020,1341,12,3,13,F
4021,1341,12,3,60,M
4022,1341,12,3,60,F
4023,1342,12,3,5,F
4024,1342,12,3,85,M
4025,1342,12,3,57,F
4026,1343,12,3,90,F
4027,1343,12,3,59,F
4028,1343,12,3,77,M
4029,1344,12,3,15,F
4030,1344,12,3,5,M
4031,1344,12,3,21,M
4032,1345,12,3,70,M
4033,1345,13,3,49,M
4034,1345,13,3,83,F
4035,1346,13,3,49,M
4036,1346,13,3,18,M
4037,1346,13,3,82,F
4038,1347,13,3,19,F
4039,1347,13,3,76,M
4040,1347,13,3,42,M
4041,1348,13,3,6,M
4042,1348,13,3,45,F
4043,1348,13,3,19,F
4044,1349,13,3,81,F
4045,1349,13,3,62,M
4046,1349,13,3,52,M
4047,1350,13,3,70,M
4048,1350,13,3,52,F
4049,1350,13,3,40,M
4050,1351,13,3,16,F
4051,1351,13,3,56,M
4052,1351,13,3,39,F
4053,1352,13,3,3,F
4054,1352,13,3,9,M
4055,1352,13,3,82,M
4056,1353,13,3,64,M
4057,1353,13,3,91,M
4058,1353,13,3,83,F
4059,1354,13,3,18,M
4060,1354,13,3,99,F
4061,1354,13,3,20,F
4062,1355,13,3,99,F
4063,1355,13,3,27,F
4064,1355,13,3,17,M
4065,1356,13,3,64,F
4066,1356,13,3,5,F
4067,1356,13,3,71,M
4068,1357,13,3,82,F
4069,1357,13,3,35,M
4070,1357,13,3,49,F
4071,1358,13,3,64,F
4072,1358,13,3,88,M
4073,1358,13,3,13,M
4074,1359,13,3,68,M
4075,1359,13,3,23,M
4076,1359,13,3,62,M
4077,1360,13,3,25,F
4078,1360,13,3,62,M
4079,1360,13,3,92,M
4080,1361,13,3,23,F
4081,1361,13,3,10,M
4082,1361,13,3,7,F
4083,1362,13,3,51,M
4084,1362,13,3,55,F
4085,1362,13,3,14,M
4086,1363,13,3,14,F
4087,1363,13,3,18,M
4088,1363,13,3,58,F
4089,1364,13,3,73,M
4090,1364,13,3,74,F
4091,1364,13,3,16,F
4092,1365,13,3,24,M
4093,1365,13,3,7,M
4094,1365,13,3,39,M
4095,1366,13,3,1,F
4096,1366,13,3,16,M
4097,1366,13,3,76,M
4098,1367,13,3,26,F
4099,1367,13,3,18,M
4100,1367,13,3,6,M
4101,1368,13,3,66,M
4102,1368,13,3,29,M
4103,1368,13,3,27,F
4104,1369,13,3,3,M
4105,1369,13,3,71,M
4106,1369,13,3,96,M
4107,1370,13,3,10,M
4108,1370,13,3,0,F
4109,1370,13,3,76,M
4110,1371,13,3,2,M
4111,1371,13,3,58,M
4112,1371,13,3,48,M
4113,1372,13,3,5,M
4114,1372,13,3,41,F
4115,1372,13,3,96,M
4116,1373,13,3,31,M
4117,1373,13,3,15,M
4118,1373,13,3,94,F
4119,1374,13,3,59,F
4120,1374,13,3,8,F
4121,1374,13,3,64,F
4122,1375,13,3,53,M
4123,1375,13,3,63,M
4124,1375,13,3,14,M
4125,1376,13,3,8,M
4126,1376,13,3,95,M
4127,1376,13,3,51,F
4128,1377,13,3,7,F
4129,1377,13,3,4,F
4130,1377,13,3,15,M
4131,1378,13,3,28,M
4132,1378,13,3,94,F
4133,1378,13,3,93,M
4134,1379,13,3,44,M
4135,1379,13,3,56,F
4136,1379,13,3,100,M
4137,1380,13,3,66,M
4138,1380,13,3,30,M
4139,1380,13,3,19,F
4140,1381,13,3,25,M
4141,1381,13,3,4,M
4142,1381,13,3,44,F
4143,1382,13,3,3,M
4144,1382,13,3,23,F
4145,1382,13,3,74,M
4146,1383,13,3,85,M
4147,1383,13,3,16,M
4148,1383,13,3,25,M
4149,1384,13,3,25,M
4150,1384,13,3,74,M
4151,1384,13,3,10,F
4152,1385,13,3,51,F
4153,1385,13,3,5,F
4154,1385,13,3,64,F
4155,1386,13,3,46,M
4156,1386,13,3,88,M
4157,1386,13,3,19,F
4158,1387,13,3,10,F
4159,1387,13,3,37,M
4160,1387,13,3,15,M
4161,1388,13,3,59,M
4162,1388,13,3,25,F
4163,1388,13,3,3,F
4164,1389,13,3,65,M
4165,1389,13,3,62,F
4166,1389,13,3,65,M
4167,1390,13,3,33,F
4168,1390,13,3,76,F
4169,1390,13,3,16,F
4170,1391,13,3,42,M
4171,1391,13,3,18,M
4172,1391,13,3,94,F
4173,1392,13,3,73,M
4174,1392,13,3,56,M
4175,1392,13,3,68,M
4176,1393,13,3,9,M
4177,1393,13,3,5,F
4178,1393,13,3,47,F
4179,1394,13,3,77,M
4180,1394,13,3,96,F
4181,1394,13,3,61,M
4182,1395,13,3,38,M
4183,1395,13,3,29,M
4184,1395,13,3,90,M
4185,1396,13,3,66,F
4186,1396,13,3,14,M
4187,1396,13,3,53,M
4188,1397,13,3,61,M
4189,1397,13,3,10,F
4190,1397,13,3,81,F
4191,1398,13,3,95,F
4192,1398,13,3,39,M
4193,1398,13,3,25,M
4194,1399,13,3,20,M
4195,1399,13,3,80,M
4196,1399,13,3,17,F
4197,1400,13,3,17,M
4198,1400,13,3,0,F
4199,1400,13,3,13,F
4200,1401,13,3,92,M
4201,1401,13,3,93,F
4202,1401,13,3,3,M
4203,1402,13,3,54,F
4204,1402,13,3,18,M
4205,1402,13,3,0,M
4206,1403,13,3,28,M
4207,1403,13,3,6,F
4208,1403,13,3,11,M
4209,1404,13,3,29,F
4210,1404,13,3,0,F
4211,1404,13,3,13,F
4212,1405,13,3,25,F
4213,1405,13,3,31,M
4214,1405,13,3,44,F
4215,1406,13,3,6,F
4216,1406,13,3,59,F
4217,1406,13,3,9,F
4218,1407,13,3,70,M
4219,1407,13,3,23,M
4220,1407,13,3,6,F
4221,1408,13,3,2,F
4222,1408,13,3,30,F
